"id","Geographic Area Name","total_pop","65_years_and_older_prop","20_to_54_years_prop","high_school_or_higher_prop","median_income_12_months","prop_minority","percent_civilian_pop_with_health_insurance"
"1400000US06037271400","Census Tract 2714, Los Angeles County, California",3743,0.238311514827678,0.369756879508416,0.687416510820198,60268,0.12209457654288,97.2
"1400000US06037271500","Census Tract 2715, Los Angeles County, California",3187,0.234075933479762,0.409475996234703,0.730153749607782,57500,0.143395042359586,97.1
"1400000US06037271600","Census Tract 2716, Los Angeles County, California",4811,0.0906256495531075,0.602369569736022,0.71523591768863,58830,0.181251299106215,93.7
"1400000US06037271701","Census Tract 2717.01, Los Angeles County, California",5694,0.139093782929399,0.61854583772392,0.778187565858799,62153,0.251844046364594,94.9
"1400000US06037271702","Census Tract 2717.02, Los Angeles County, California",3918,0.0671260847371108,0.651607963246554,0.743491577335375,50816,0.224349157733538,95.5
"1400000US06037271801","Census Tract 2718.01, Los Angeles County, California",3071,0.111038749592966,0.706610224682514,0.783783783783784,48025,0.345164441549984,88.6
"1400000US06037271802","Census Tract 2718.02, Los Angeles County, California",5644,0.0992204110559887,0.694897236002835,0.792877391920624,48084,0.327958894401134,89.9
"1400000US06037271901","Census Tract 2719.01, Los Angeles County, California",3245,0.134360554699538,0.591987673343606,0.798151001540832,47500,0.370416024653313,90.4
"1400000US06037271902","Census Tract 2719.02, Los Angeles County, California",4207,0.138340860470644,0.595911575944854,0.692179700499168,55489,0.400760637033516,92.6
"1400000US06037272100","Census Tract 2721, Los Angeles County, California",4578,0.13826998689384,0.562909567496723,0.686325906509393,59141,0.293141109654871,93.3
"1400000US06037272201","Census Tract 2722.01, Los Angeles County, California",2390,0.0870292887029289,0.676569037656904,0.65020920502092,36842,0.422594142259414,83
"1400000US06037272202","Census Tract 2722.02, Los Angeles County, California",3359,0.0919916641857696,0.687704674010122,0.662101816016672,39075,0.461149151533194,82.6
"1400000US06037272301","Census Tract 2723.01, Los Angeles County, California",3045,0.176354679802956,0.571100164203612,0.786206896551724,51944,0.305747126436782,90.4
"1400000US06037272302","Census Tract 2723.02, Los Angeles County, California",4457,0.114426744446937,0.604442450078528,0.578191608705407,37460,0.526811756787076,82.9
"1400000US06037273100","Census Tract 2731, Los Angeles County, California",2742,0.12800875273523,0.590080233406273,0.771334792122538,75071,0.225747629467542,97.2
"1400000US06037273200","Census Tract 2732, Los Angeles County, California",3229,0.107773304428616,0.664602043976463,0.740476927841437,68964,0.411892226695571,88.6
"1400000US06037273300","Census Tract 2733, Los Angeles County, California",2915,0.102915951972556,0.659348198970841,0.697427101200686,64122,0.392109777015437,94.4
"1400000US06037273402","Census Tract 2734.02, Los Angeles County, California",2641,0.172661870503597,0.617569102612647,0.930329420673987,71332,0.197273759939417,83.4
"1400000US06037273502","Census Tract 2735.02, Los Angeles County, California",2861,0.0975183502271933,0.681929395316323,0.866829779797274,75253,0.175463124781545,96.2
"1400000US06037273600","Census Tract 2736, Los Angeles County, California",2375,0.153684210526316,0.534736842105263,0.772210526315789,75469,0.169684210526316,96.8
"1400000US06037273700","Census Tract 2737, Los Angeles County, California",2895,0.104317789291883,0.584455958549223,0.741623488773748,62105,0.287737478411054,92.9
"1400000US06037273800","Census Tract 2738, Los Angeles County, California",2872,0.127785515320334,0.62883008356546,0.847144846796657,51866,0.256963788300836,92.8
"1400000US06037273902","Census Tract 2739.02, Los Angeles County, California",4221,0.194266761430941,0.549158967069415,0.830845771144279,82083,0.126747216299455,94.8
"1400000US06037274100","Census Tract 2741, Los Angeles County, California",4838,0.130219098801158,0.542992972302604,0.789582472095907,63333,0.197602315006201,97.6
"1400000US06037274202","Census Tract 2742.02, Los Angeles County, California",4284,0.228291316526611,0.491129785247432,0.867647058823529,85281,0.115546218487395,97.8
"1400000US06037275101","Census Tract 2751.01, Los Angeles County, California",1161,0.161929371231697,0.563307493540052,0.801033591731266,53700,0.277347114556417,96.7
"1400000US06037275102","Census Tract 2751.02, Los Angeles County, California",4338,0.0689257722452743,0.596818810511757,0.535500230520977,33575,0.753573075149839,79.8
"1400000US06037275200","Census Tract 2752, Los Angeles County, California",3751,0.135963743001866,0.639562783257798,0.633164489469475,40293,0.451612903225806,92.1
"1400000US06037275302","Census Tract 2753.02, Los Angeles County, California",5059,0.223957303814983,0.528562957106147,0.831191935165052,68225,0.121763194307175,96.4
"1400000US06037275311","Census Tract 2753.11, Los Angeles County, California",5462,0.202489930428415,0.488465763456609,0.755584035151959,50846,0.336689857195167,89.3
"1400000US06037275400","Census Tract 2754, Los Angeles County, California",4069,0.127304005898255,0.677316293929712,0.848857213074465,76870,0.154337675104448,98.1
"1400000US06037275500","Census Tract 2755, Los Angeles County, California",5449,0.147182969352175,0.474215452376583,0.527252706918701,29417,0.709855019269591,90.9
"1400000US06037275602","Census Tract 2756.02, Los Angeles County, California",12100,0.0838842975206612,0.625206611570248,0.761652892561983,100989,0.202148760330579,95.5
"1400000US06037275603","Census Tract 2756.03, Los Angeles County, California",2537,0.199448167126527,0.545920378399685,0.733149389042176,61386,0.267638943634214,98.3
"1400000US06037276000","Census Tract 2760, Los Angeles County, California",5657,0.180484355665547,0.511932119497967,0.805373873077603,79924,0.315361499027753,97.3
"1400000US06037276100","Census Tract 2761, Los Angeles County, California",5739,0.0907823662659,0.659871057675553,0.769472033455306,54253,0.530231747691235,97.1
"1400000US06037276400","Census Tract 2764, Los Angeles County, California",4071,0.246131171702284,0.405797101449275,0.756570867108818,90956,0.178580201424711,98.7
"1400000US06037276500","Census Tract 2765, Los Angeles County, California",5674,0.0548114205146281,0.451180824814945,0.291152626013394,77273,0.235636235459993,98
"1400000US06037276601","Census Tract 2766.01, Los Angeles County, California",4115,0.184690157958688,0.508626974483597,0.776427703523694,63438,0.14775212636695,97.6
"1400000US06037276603","Census Tract 2766.03, Los Angeles County, California",5489,0.139734013481508,0.660229550009109,0.844051739843323,61172,0.220623064310439,96.1
"1400000US06037276604","Census Tract 2766.04, Los Angeles County, California",4624,0.10121107266436,0.693339100346021,0.788927335640138,73983,0.240916955017301,96.5
"1400000US06037277000","Census Tract 2770, Los Angeles County, California",5566,0.19295724038807,0.417894358605821,0.750628817822494,85929,0.144448436938556,99.4
"1400000US06037277100","Census Tract 2771, Los Angeles County, California",3100,0.162258064516129,0.480967741935484,0.738387096774194,63980,0.210645161290323,97
"1400000US06037277200","Census Tract 2772, Los Angeles County, California",2196,0.0819672131147541,0.612021857923497,0.724499089253188,44266,0.622950819672131,98.8
"1400000US06037277400","Census Tract 2774, Los Angeles County, California",909,0.0418041804180418,0.608360836083608,0.595159515951595,31144,0.801980198019802,92.7
"1400000US06037278001","Census Tract 2780.01, Los Angeles County, California",2508,0.120015948963317,0.541866028708134,0.746810207336523,64333,0.339712918660287,96.7
"1400000US06037278102","Census Tract 2781.02, Los Angeles County, California",3088,0.188471502590674,0.573510362694301,0.891839378238342,78261,0.140220207253886,95.9
"1400000US06037291110","Census Tract 2911.10, Los Angeles County, California",4391,0.109542245502164,0.468913687087224,0.462081530403097,29375,0.982236392621271,88.3
"1400000US06037291120","Census Tract 2911.20, Los Angeles County, California",2407,0.0764437058579144,0.567511425010386,0.459493144993768,26611,0.97548815953469,83.5
"1400000US06037291130","Census Tract 2911.30, Los Angeles County, California",3626,0.105074462217319,0.507997793712079,0.504412575841147,30354,0.84473248758963,94.1
"1400000US06037291210","Census Tract 2912.10, Los Angeles County, California",5768,0.111650485436893,0.483529819694868,0.5374479889043,27682,0.75121359223301,92.1
"1400000US06037291220","Census Tract 2912.20, Los Angeles County, California",3640,0.140659340659341,0.449725274725275,0.501648351648352,29931,0.777747252747253,83.4
"1400000US06037291300","Census Tract 2913, Los Angeles County, California",3037,0.226210075732631,0.478432663812973,0.717813631873559,44899,0.341455383602239,94.8
"1400000US06037292000","Census Tract 2920, Los Angeles County, California",6567,0.094716004263743,0.520328917313842,0.487132632861276,27447,0.660880158367596,85.1
"1400000US06037293201","Census Tract 2932.01, Los Angeles County, California",6289,0.138336778502147,0.503736683097472,0.598664334552393,35247,0.593099061854031,91.8
"1400000US06037293202","Census Tract 2932.02, Los Angeles County, California",6740,0.0531157270029674,0.526409495548961,0.428189910979228,22445,0.784421364985163,79.4
"1400000US06037293301","Census Tract 2933.01, Los Angeles County, California",3108,0.222651222651223,0.452380952380952,0.759330759330759,34835,0.153153153153153,93.6
"1400000US06037293302","Census Tract 2933.02, Los Angeles County, California",5082,0.134986225895317,0.460448642266824,0.59366391184573,41929,0.441558441558442,87.2
"1400000US06037293304","Census Tract 2933.04, Los Angeles County, California",4832,0.0860927152317881,0.54635761589404,0.466680463576159,35017,0.748551324503311,87.7
"1400000US06037293306","Census Tract 2933.06, Los Angeles County, California",2436,0.165024630541872,0.472085385878489,0.66256157635468,45327,0.496715927750411,86.1
"1400000US06037293307","Census Tract 2933.07, Los Angeles County, California",2284,0.0910683012259194,0.536777583187391,0.48292469352014,37056,0.686077057793345,86.2
"1400000US06037294110","Census Tract 2941.10, Los Angeles County, California",4129,0.120125938483894,0.479534996367159,0.450714458706709,30303,0.847178493581981,92.5
"1400000US06037294120","Census Tract 2941.20, Los Angeles County, California",2687,0.0677335318198735,0.490882024562709,0.311127651656122,25878,0.957573502046892,83.9
"1400000US06037294200","Census Tract 2942, Los Angeles County, California",4874,0.138900287238408,0.450759130077965,0.438038572014772,35034,0.900902749281904,87.9
"1400000US06037294301","Census Tract 2943.01, Los Angeles County, California",2471,0.180493727235937,0.482395791177661,0.496560097126669,35100,0.834075273168758,95.3
"1400000US06037294302","Census Tract 2943.02, Los Angeles County, California",4382,0.10999543587403,0.529895025102693,0.386125057051575,24881,0.904153354632588,82.1
"1400000US06037294410","Census Tract 2944.10, Los Angeles County, California",5079,0.0805276629257728,0.482575310100413,0.500295333727112,33750,0.63122661941327,92.9
"1400000US06037294421","Census Tract 2944.21, Los Angeles County, California",2891,0.11034244206157,0.48495330335524,0.463507436873054,30986,0.786579038395019,83.5
"1400000US06037294510","Census Tract 2945.10, Los Angeles County, California",5082,0.0659189295552932,0.508658008658009,0.312475403384494,24360,0.977567886658796,87.5
"1400000US06037294520","Census Tract 2945.20, Los Angeles County, California",3710,0.0719676549865229,0.481132075471698,0.383018867924528,30300,0.955795148247978,87.7
"1400000US06037294610","Census Tract 2946.10, Los Angeles County, California",4334,0.116520535302261,0.483848638670974,0.420627595754499,26784,0.91301338255653,84
"1400000US06037294620","Census Tract 2946.20, Los Angeles County, California",4683,0.113815929959428,0.534272901985906,0.426008968609865,25636,0.947683109118087,91
"1400000US06037294701","Census Tract 2947.01, Los Angeles County, California",3099,0.0871248789932236,0.495321071313327,0.323652791222975,24605,0.951919974185221,87.8
"1400000US06037294810","Census Tract 2948.10, Los Angeles County, California",4278,0.040205703599813,0.532258064516129,0.298971482000935,22002,0.933146330060776,75.9
"1400000US06037294820","Census Tract 2948.20, Los Angeles County, California",3473,0.0642096170457817,0.463000287935502,0.220558594874748,24777,0.975813417794414,82
"1400000US06037294830","Census Tract 2948.30, Los Angeles County, California",4134,0.0599903241412675,0.543541364296081,0.354620222544751,25150,0.969521044992743,79.1
"1400000US06037294900","Census Tract 2949, Los Angeles County, California",3853,0.0988839865040228,0.45185569685959,0.298728263690631,23801,0.908902154165585,79.7
"1400000US06037295103","Census Tract 2951.03, Los Angeles County, California",5188,0.216846569005397,0.461449498843485,0.771973785659214,74237,0.336931380107941,98
"1400000US06037296210","Census Tract 2962.10, Los Angeles County, California",3132,0.0830140485312899,0.487228607918263,0.384099616858238,26272,0.930395913154534,84.6
"1400000US06037296220","Census Tract 2962.20, Los Angeles County, California",4447,0.142118281987857,0.486620193388801,0.480998425905105,25889,0.780301326737126,94.9
"1400000US06037296300","Census Tract 2963, Los Angeles County, California",5027,0.156156753530933,0.430873284264969,0.684304754326636,50842,0.32405012930177,95.9
"1400000US06037296401","Census Tract 2964.01, Los Angeles County, California",3229,0.236915453700836,0.423660576029731,0.721895323629607,61442,0.29451842675751,96
